,Track,Distance,Condish,Par Time
88,seymour,1617,good,
89,seymour,1617,soft,
90,seymour,1617,heavy,104.37
,Track,Distance,Condish,Par Time
1,king-island,1400,good,-0.01
2,king-island,1400,soft,
3,king-island,1400,heavy,
4,king-island,1000,good,-0.01
5,king-island,1000,soft,
6,king-island,1000,heavy,
7,king-island,1600,good,-0.01
8,king-island,1600,soft,
9,king-island,1600,heavy,
10,king-island,1200,good,-0.01
11,king-island,1200,soft,
12,king-island,1200,heavy,
,Track,Distance,Condish,Par Time
1,kilmore,1600,good,99.68924999999999
2,kilmore,1600,soft,101.28214285714286
3,kilmore,1600,heavy,102.60285714285715
4,kilmore,1100,good,64.90199999999999
5,kilmore,1100,soft,65.47642857142857
6,kilmore,1100,heavy,66.64666666666666
7,kilmore,1450,good,89.46305555555554
8,kilmore,1450,soft,90.5275
9,kilmore,1450,heavy,91.26124999999999
10,kilmore,1200,good,71.42823529411766
11,kilmore,1200,soft,72.006
12,kilmore,1200,heavy,73.44333333333333
13,kilmore,1212,good,71.89499999999998
14,kilmore,1212,soft,73.33599999999998
15,kilmore,1212,heavy,
16,kilmore,1462,good,90.142
17,kilmore,1462,soft,91.49714285714286
18,kilmore,1462,heavy,
19,kilmore,1612,good,100.555
20,kilmore,1612,soft,102.66714285714285
21,kilmore,1612,heavy,
22,kilmore,2012,good,128.77
23,kilmore,2012,soft,132.52666666666667
24,kilmore,2012,heavy,
25,kilmore,2000,good,126.69562499999998
26,kilmore,2000,soft,127.52
27,kilmore,2000,heavy,131.955
28,kilmore,1112,good,65.46625
29,kilmore,1112,soft,66.46666666666665
30,kilmore,1112,heavy,
31,kilmore,1107,good,64.90333333333334
32,kilmore,1107,soft,65.54
33,kilmore,1107,heavy,
34,kilmore,1207,good,71.23
35,kilmore,1207,soft,71.39666666666666
36,kilmore,1207,heavy,
37,kilmore,1457,good,89.68666666666667
38,kilmore,1457,soft,89.45
39,kilmore,1457,heavy,
40,kilmore,1607,good,99.745
41,kilmore,1607,soft,101.565
42,kilmore,1607,heavy,
43,kilmore,2007,good,127.72333333333334
44,kilmore,2007,soft,
45,kilmore,2007,heavy,
46,kilmore,2112,good,135.58999999999997
47,kilmore,2112,soft,
48,kilmore,2112,heavy,
49,kilmore,1912,good,122.645
50,kilmore,1912,soft,123.055
51,kilmore,1912,heavy,
52,kilmore,1900,good,121.88499999999999
53,kilmore,1900,soft,120.98833333333334
54,kilmore,1900,heavy,
55,kilmore,2100,good,136.915
56,kilmore,2100,soft,
57,kilmore,2100,heavy,
58,kilmore,2107,good,
59,kilmore,2107,soft,135.98
60,kilmore,2107,heavy,
,Track,Distance,Condish,Par Time
1,narrandera,1400,good,84.30999999999999
2,narrandera,1400,soft,85.41333333333333
3,narrandera,1400,heavy,85.51666666666667
4,narrandera,1600,good,96.6353846153846
5,narrandera,1600,soft,98.1442857142857
6,narrandera,1600,heavy,99.32666666666667
7,narrandera,1000,good,58.19857142857143
8,narrandera,1000,soft,58.8225
9,narrandera,1000,heavy,59.56
10,narrandera,1200,good,71.10125000000001
11,narrandera,1200,soft,71.94166666666666
12,narrandera,1200,heavy,72.37333333333333
13,narrandera,2100,good,128.2625
14,narrandera,2100,soft,128.95
15,narrandera,2100,heavy,133.86
,Track,Distance,Condish,Par Time
1,camperdown,1000,good,58.83666666666667
2,camperdown,1000,soft,59.405
3,camperdown,1000,heavy,
4,camperdown,1400,good,84.681
5,camperdown,1400,soft,84.965
6,camperdown,1400,heavy,
7,camperdown,1600,good,96.93799999999999
8,camperdown,1600,soft,99.04
9,camperdown,1600,heavy,
10,camperdown,2200,good,138.72799999999998
11,camperdown,2200,soft,140.0
12,camperdown,2200,heavy,
,Track,Distance,Condish,Par Time
1,broome,1300,good,76.90424242424244
2,broome,1300,soft,
3,broome,1300,heavy,
4,broome,1600,good,97.59132075471696
5,broome,1600,soft,
6,broome,1600,heavy,
7,broome,1000,good,58.45937500000001
8,broome,1000,soft,
9,broome,1000,heavy,
10,broome,1200,good,71.12164383561647
11,broome,1200,soft,
12,broome,1200,heavy,
13,broome,2200,good,136.76333333333332
14,broome,2200,soft,
15,broome,2200,heavy,
16,broome,2020,good,127.95454545454548
17,broome,2020,soft,
18,broome,2020,heavy,
19,broome,1100,good,64.4764864864865
20,broome,1100,soft,
21,broome,1100,heavy,
22,broome,1435,good,86.18333333333334
23,broome,1435,soft,
24,broome,1435,heavy,
25,broome,1800,good,107.93722222222223
26,broome,1800,soft,
27,broome,1800,heavy,
,Track,Distance,Condish,Par Time
1,geelong,2200,good,138.76818181818183
2,geelong,2200,soft,139.45
3,geelong,2200,heavy,
4,geelong,1700,good,104.07999999999998
5,geelong,1700,soft,106.21
6,geelong,1700,heavy,108.42
7,geelong,1400,good,84.46692307692307
8,geelong,1400,soft,86.32375
9,geelong,1400,heavy,
10,geelong,1500,good,90.955625
11,geelong,1500,soft,92.945
12,geelong,1500,heavy,93.68
13,geelong,1200,good,71.40588235294118
14,geelong,1200,soft,72.88181818181819
15,geelong,1200,heavy,74.77
16,geelong,1300,good,77.86166666666666
17,geelong,1300,soft,80.04199999999999
18,geelong,1300,heavy,
19,geelong,1100,good,65.03833333333334
20,geelong,1100,soft,65.6825
21,geelong,1100,heavy,66.805
22,geelong,1130,good,66.315
23,geelong,1130,soft,67.82
24,geelong,1130,heavy,69.3
25,geelong,1430,good,86.37
26,geelong,1430,soft,88.64333333333333
27,geelong,1430,heavy,
28,geelong,2447,good,155.04500000000002
29,geelong,2447,soft,
30,geelong,2447,heavy,
31,geelong,1530,good,91.8
32,geelong,1530,soft,95.25
33,geelong,1530,heavy,
34,geelong,1330,good,79.12
35,geelong,1330,soft,83.108
36,geelong,1330,heavy,
37,geelong,1109,good,66.12777777777778
38,geelong,1109,soft,
39,geelong,1109,heavy,
40,geelong,1309,good,78.09
41,geelong,1309,soft,
42,geelong,1309,heavy,
43,geelong,1209,good,72.718
44,geelong,1209,soft,
45,geelong,1209,heavy,
46,geelong,1509,good,91.98
47,geelong,1509,soft,
48,geelong,1509,heavy,
49,geelong,2412,good,153.05666666666667
50,geelong,2412,soft,
51,geelong,2412,heavy,
52,geelong,1710,good,105.90249999999999
53,geelong,1710,soft,
54,geelong,1710,heavy,
55,geelong,1409,good,86.0675
56,geelong,1409,soft,
57,geelong,1409,heavy,
58,geelong,2400,good,151.36727272727273
59,geelong,2400,soft,154.07999999999998
60,geelong,2400,heavy,155.855
61,geelong,1760,good,
62,geelong,1760,soft,109.12
63,geelong,1760,heavy,109.53
64,geelong,1543,good,
65,geelong,1543,soft,
66,geelong,1543,heavy,95.35
67,geelong,1443,good,87.05
68,geelong,1443,soft,
69,geelong,1443,heavy,88.7
70,geelong,1143,good,
71,geelong,1143,soft,68.875
72,geelong,1143,heavy,
73,geelong,2460,good,157.055
74,geelong,2460,soft,158.88
75,geelong,2460,heavy,
76,geelong,1343,good,80.78999999999999
77,geelong,1343,soft,81.37
78,geelong,1343,heavy,
79,geelong,1225,good,73.28666666666666
80,geelong,1225,soft,74.66
81,geelong,1225,heavy,75.93
82,geelong,1425,good,85.73333333333333
83,geelong,1425,soft,
84,geelong,1425,heavy,
85,geelong,2440,good,154.37600000000003
86,geelong,2440,soft,158.94
87,geelong,2440,heavy,164.48
88,geelong,1525,good,92.55
89,geelong,1525,soft,96.16499999999999
90,geelong,1525,heavy,95.86
91,geelong,1125,good,66.15
92,geelong,1125,soft,67.63666666666667
93,geelong,1125,heavy,68.305
94,geelong,1325,good,79.18666666666667
95,geelong,1325,soft,81.36333333333333
96,geelong,1325,heavy,82.88333333333334
97,geelong,1112,good,65.84
98,geelong,1112,soft,67.7025
99,geelong,1112,heavy,67.32
100,geelong,1212,good,72.545
101,geelong,1212,soft,73.34
102,geelong,1212,heavy,74.895
103,geelong,1715,good,106.18142857142857
104,geelong,1715,soft,107.8025
105,geelong,1715,heavy,108.27
106,geelong,1312,good,78.91
107,geelong,1312,soft,
108,geelong,1312,heavy,
109,geelong,1512,good,91.654
110,geelong,1512,soft,93.44
111,geelong,1512,heavy,94.59
112,geelong,1765,good,
113,geelong,1765,soft,109.0411111111111
114,geelong,1765,heavy,
115,geelong,1447,good,
116,geelong,1447,soft,88.551
117,geelong,1447,heavy,
118,geelong,1347,good,
119,geelong,1347,soft,81.57833333333333
120,geelong,1347,heavy,
121,geelong,1147,good,
122,geelong,1147,soft,68.08285714285715
123,geelong,1147,heavy,
124,geelong,1247,good,
125,geelong,1247,soft,74.69333333333334
126,geelong,1247,heavy,
127,geelong,2470,good,
128,geelong,2470,soft,160.42499999999998
129,geelong,2470,heavy,
130,geelong,1733,good,106.77000000000001
131,geelong,1733,soft,108.35000000000001
132,geelong,1733,heavy,110.87
133,geelong,1230,good,
134,geelong,1230,soft,74.535
135,geelong,1230,heavy,
136,geelong,1741,good,
137,geelong,1741,soft,108.86
138,geelong,1741,heavy,111.51
139,geelong,2424,good,156.565
140,geelong,2424,soft,156.16
141,geelong,2424,heavy,
142,geelong,1118,good,65.83500000000001
143,geelong,1118,soft,66.82666666666667
144,geelong,1118,heavy,
145,geelong,1418,good,85.8475
146,geelong,1418,soft,88.16
147,geelong,1418,heavy,
148,geelong,1518,good,92.505
149,geelong,1518,soft,94.53
150,geelong,1518,heavy,
151,geelong,1720,good,105.52
152,geelong,1720,soft,109.41
153,geelong,1720,heavy,
154,geelong,1318,good,79.3
155,geelong,1318,soft,80.35
156,geelong,1318,heavy,
157,geelong,1547,good,
158,geelong,1547,soft,95.07
159,geelong,1547,heavy,
160,geelong,1412,good,85.39
161,geelong,1412,soft,86.68333333333334
162,geelong,1412,heavy,88.76
163,geelong,2418,good,154.1
164,geelong,2418,soft,156.94666666666666
165,geelong,2418,heavy,157.685
166,geelong,1135,good,67.0
167,geelong,1135,soft,
168,geelong,1135,heavy,
169,geelong,1235,good,73.3925
170,geelong,1235,soft,
171,geelong,1235,heavy,
172,geelong,2455,good,158.265
173,geelong,2455,soft,
174,geelong,2455,heavy,
175,geelong,1750,good,108.5975
176,geelong,1750,soft,
177,geelong,1750,heavy,
178,geelong,2255,good,142.94
179,geelong,2255,soft,
180,geelong,2255,heavy,
250,geelong,2240,good,142.94
251,geelong,2240,soft,
252,geelong,2240,heavy,
181,geelong,1335,good,79.59666666666666
182,geelong,1335,soft,80.35
183,geelong,1335,heavy,
184,geelong,1535,good,93.96
185,geelong,1535,soft,98.17
186,geelong,1535,heavy,
187,geelong,1106,good,
188,geelong,1106,soft,
189,geelong,1106,heavy,
190,geelong,1406,good,
191,geelong,1406,soft,
192,geelong,1406,heavy,
193,geelong,2409,good,
194,geelong,2409,soft,
195,geelong,2409,heavy,
196,geelong,1708,good,
197,geelong,1708,soft,
198,geelong,1708,heavy,
199,geelong,1306,good,
200,geelong,1306,soft,
201,geelong,1306,heavy,
202,geelong,1435,good,86.84
203,geelong,1435,soft,
204,geelong,1435,heavy,
205,geelong,2270,good,
206,geelong,2270,soft,144.42000000000002
207,geelong,2270,heavy,
208,geelong,1218,good,72.67
209,geelong,1218,soft,
210,geelong,1218,heavy,
211,geelong,1340,good,79.71666666666665
212,geelong,1340,soft,81.7
213,geelong,1340,heavy,
214,geelong,1140,good,66.13499999999999
215,geelong,1140,soft,67.99
216,geelong,1140,heavy,
217,geelong,1540,good,93.03
218,geelong,1540,soft,94.72
219,geelong,1540,heavy,
220,geelong,1755,good,107.57333333333334
221,geelong,1755,soft,109.215
222,geelong,1755,heavy,
223,geelong,1440,good,86.82
224,geelong,1440,soft,88.0
225,geelong,1440,heavy,
226,geelong,1243,good,73.32
227,geelong,1243,soft,
228,geelong,1243,heavy,
229,geelong,1240,good,
230,geelong,1240,soft,74.3
231,geelong,1240,heavy,
232,geelong,2260,good,
233,geelong,2260,soft,144.81
234,geelong,2260,heavy,
235,geelong,2218,good,139.68
236,geelong,2218,soft,
237,geelong,2218,heavy,
238,geelong,2212,good,141.47
239,geelong,2212,soft,
240,geelong,2212,heavy,
,Track,Distance,Condish,Par Time
1,alice-springs,1600,good,96.0464
2,alice-springs,1600,soft,
3,alice-springs,1600,heavy,
4,alice-springs,1400,good,84.01119999999999
5,alice-springs,1400,soft,
6,alice-springs,1400,heavy,
7,alice-springs,1200,good,68.13958904109592
8,alice-springs,1200,soft,
9,alice-springs,1200,heavy,
10,alice-springs,1100,good,63.89523076923078
11,alice-springs,1100,soft,
12,alice-springs,1100,heavy,
13,alice-springs,1000,good,57.90103448275862
14,alice-springs,1000,soft,
15,alice-springs,1000,heavy,
16,alice-springs,2000,good,122.55
17,alice-springs,2000,soft,
18,alice-springs,2000,heavy,
19,alice-springs,1900,good,115.57
20,alice-springs,1900,soft,
21,alice-springs,1900,heavy,
,Track,Distance,Condish,Par Time
1,warwick,800,good,45.300882352941166
2,warwick,800,soft,45.76222222222222
3,warwick,800,heavy,46.910000000000004
4,warwick,1350,good,80.44636363636364
5,warwick,1350,soft,81.24849999999999
6,warwick,1350,heavy,83.112
7,warwick,1200,good,70.26176470588236
8,warwick,1200,soft,70.97749999999999
9,warwick,1200,heavy,74.42
10,warwick,1500,good,89.92428571428572
11,warwick,1500,soft,90.93411764705883
12,warwick,1500,heavy,92.56
13,warwick,2000,good,125.50444444444445
14,warwick,2000,soft,126.80199999999999
15,warwick,2000,heavy,
16,warwick,1100,good,64.3392
17,warwick,1100,soft,64.72666666666667
18,warwick,1100,heavy,66.74285714285713
19,warwick,1000,good,
20,warwick,1000,soft,58.13
21,warwick,1000,heavy,
1,penshurst,2000,heavy,121.3
,Track,Distance,Condish,Par Time
1,murray-bridge,1400,good,86.53902439024391
2,murray-bridge,1400,soft,87.07538461538459
3,murray-bridge,1400,heavy,91.795
4,murray-bridge,1200,good,72.98411764705882
5,murray-bridge,1200,soft,73.83733333333335
6,murray-bridge,1200,heavy,76.52
7,murray-bridge,900,good,51.83266666666667
8,murray-bridge,900,soft,52.025
9,murray-bridge,900,heavy,55.33
10,murray-bridge,2200,good,141.57166666666666
11,murray-bridge,2200,soft,142.606
12,murray-bridge,2200,heavy,
13,murray-bridge,1600,good,99.56904761904761
14,murray-bridge,1600,soft,100.69111111111111
15,murray-bridge,1600,heavy,
16,murray-bridge,906,good,52.85333333333333
17,murray-bridge,906,soft,
18,murray-bridge,906,heavy,
19,murray-bridge,1206,good,73.81214285714286
20,murray-bridge,1206,soft,75.285
21,murray-bridge,1206,heavy,
22,murray-bridge,1406,good,87.48705882352941
23,murray-bridge,1406,soft,89.18111111111111
24,murray-bridge,1406,heavy,
25,murray-bridge,1606,good,100.25800000000001
26,murray-bridge,1606,soft,102.53333333333335
27,murray-bridge,1606,heavy,
28,murray-bridge,1000,good,59.21545454545455
29,murray-bridge,1000,soft,59.84
30,murray-bridge,1000,heavy,
31,murray-bridge,2400,good,155.8925
32,murray-bridge,2400,soft,
33,murray-bridge,2400,heavy,
34,murray-bridge,3280,good,232.90666666666667
35,murray-bridge,3280,soft,
36,murray-bridge,3280,heavy,
37,murray-bridge,3292,good,230.32999999999998
38,murray-bridge,3292,soft,233.02499999999998
39,murray-bridge,3292,heavy,
40,murray-bridge,904,good,51.90846153846155
41,murray-bridge,904,soft,53.245000000000005
42,murray-bridge,904,heavy,
43,murray-bridge,2206,good,141.49
44,murray-bridge,2206,soft,145.398
45,murray-bridge,2206,heavy,
46,murray-bridge,1006,good,59.61000000000001
47,murray-bridge,1006,soft,61.221666666666664
48,murray-bridge,1006,heavy,
49,murray-bridge,2212,good,143.16000000000003
50,murray-bridge,2212,soft,
51,murray-bridge,2212,heavy,
52,murray-bridge,2412,good,158.96
53,murray-bridge,2412,soft,
54,murray-bridge,2412,heavy,
55,murray-bridge,1608,good,101.07499999999999
56,murray-bridge,1608,soft,
57,murray-bridge,1608,heavy,
58,murray-bridge,1208,good,74.315
59,murray-bridge,1208,soft,
60,murray-bridge,1208,heavy,
61,murray-bridge,1408,good,87.76
62,murray-bridge,1408,soft,
63,murray-bridge,1408,heavy,
64,murray-bridge,1604,good,97.195
65,murray-bridge,1604,soft,
66,murray-bridge,1604,heavy,
67,murray-bridge,1204,good,71.235
68,murray-bridge,1204,soft,
69,murray-bridge,1204,heavy,
70,murray-bridge,2210,good,140.705
71,murray-bridge,2210,soft,
72,murray-bridge,2210,heavy,
73,murray-bridge,1404,good,84.69
74,murray-bridge,1404,soft,
75,murray-bridge,1404,heavy,
,Track,Distance,Condish,Par Time
1,bowraville,1370,good,82.8876923076923
2,bowraville,1370,soft,85.10333333333334
3,bowraville,1370,heavy,87.00999999999999
4,bowraville,1000,good,58.76312500000001
5,bowraville,1000,soft,60.29624999999999
6,bowraville,1000,heavy,61.04333333333333
7,bowraville,2200,good,140.296
8,bowraville,2200,soft,143.87
9,bowraville,2200,heavy,157.01
,Track,Distance,Condish,Par Time
1,wangaratta,1100,good,64.591875
2,wangaratta,1100,soft,65.3070588235294
3,wangaratta,1100,heavy,67.4657142857143
4,wangaratta,1300,good,77.61961538461539
5,wangaratta,1300,soft,79.14666666666666
6,wangaratta,1300,heavy,81.24
7,wangaratta,1590,good,97.0708108108108
8,wangaratta,1590,soft,99.43095238095239
9,wangaratta,1590,heavy,101.93142857142857
10,wangaratta,1400,good,84.25399999999999
11,wangaratta,1400,soft,86.36320000000002
12,wangaratta,1400,heavy,87.82
13,wangaratta,1170,good,68.86305555555555
14,wangaratta,1170,soft,70.81083333333335
15,wangaratta,1170,heavy,72.30222222222223
16,wangaratta,1000,good,57.80136363636364
17,wangaratta,1000,soft,60.065
18,wangaratta,1000,heavy,
19,wangaratta,2000,good,126.15375
20,wangaratta,2000,soft,128.66266666666667
21,wangaratta,2000,heavy,132.56666666666666
,Track,Distance,Condish,Par Time
1,stawell,1100,good,64.9322727272727
2,stawell,1100,soft,65.97500000000001
3,stawell,1100,heavy,
4,stawell,1300,good,78.65075268817206
5,stawell,1300,soft,80.30272727272727
6,stawell,1300,heavy,
7,stawell,1600,good,98.98939393939393
8,stawell,1600,soft,100.72875
9,stawell,1600,heavy,
10,stawell,1850,good,116.54666666666667
11,stawell,1850,soft,
12,stawell,1850,heavy,
13,stawell,2000,good,125.09709677419357
14,stawell,2000,soft,127.62500000000001
15,stawell,2000,heavy,
16,stawell,3600,good,239.925
17,stawell,3600,soft,248.42
18,stawell,3600,heavy,
19,stawell,2700,good,173.64
20,stawell,2700,soft,
21,stawell,2700,heavy,
22,stawell,2017,good,126.075
23,stawell,2017,soft,
24,stawell,2017,heavy,
25,stawell,2724,good,171.66
26,stawell,2724,soft,
27,stawell,2724,heavy,
28,stawell,1107,good,64.86500000000001
29,stawell,1107,soft,
30,stawell,1107,heavy,
31,stawell,1307,good,78.64
32,stawell,1307,soft,
33,stawell,1307,heavy,
34,stawell,1617,good,98.32
35,stawell,1617,soft,
36,stawell,1617,heavy,
,Track,Distance,Condish,Par Time
1,queanbeyan,900,good,51.57821428571429
2,queanbeyan,900,soft,52.132352941176485
3,queanbeyan,900,heavy,53.08
4,queanbeyan,1200,good,70.00166666666667
5,queanbeyan,1200,soft,70.48083333333334
6,queanbeyan,1200,heavy,71.25999999999999
7,queanbeyan,2000,good,124.62529411764706
8,queanbeyan,2000,soft,125.7525
9,queanbeyan,2000,heavy,129.725
10,queanbeyan,1460,good,87.1644262295082
11,queanbeyan,1460,soft,87.70000000000002
12,queanbeyan,1460,heavy,89.3625
13,queanbeyan,1600,good,97.11833333333334
14,queanbeyan,1600,soft,97.705
15,queanbeyan,1600,heavy,101.005
16,queanbeyan,1000,good,57.62607843137255
17,queanbeyan,1000,soft,58.06785714285713
18,queanbeyan,1000,heavy,59.75333333333333
,Track,Distance,Condish,Par Time
1,doomben,1600,good,95.99166666666667
2,doomben,1600,soft,97.25384615384615
3,doomben,1600,heavy,97.4
4,doomben,2000,good,121.83
5,doomben,2000,soft,124.995
6,doomben,2000,heavy,125.76
7,doomben,1050,good,60.54437500000001
8,doomben,1050,soft,61.908750000000005
9,doomben,1050,heavy,62.335
10,doomben,1200,good,70.10888888888888
11,doomben,1200,soft,70.99258620689653
12,doomben,1200,heavy,71.77799999999999
13,doomben,1350,good,79.7620588235294
14,doomben,1350,soft,80.76621621621621
15,doomben,1350,heavy,81.955
16,doomben,2070,good,129.14000000000001
17,doomben,2070,soft,
18,doomben,2070,heavy,
19,doomben,1110,good,65.00545454545455
20,doomben,1110,soft,65.36722222222221
21,doomben,1110,heavy,66.158
22,doomben,1660,good,100.43625
23,doomben,1660,soft,
24,doomben,1660,heavy,
25,doomben,2220,good,
26,doomben,2220,soft,138.34
27,doomben,2220,heavy,
28,doomben,1640,good,98.77
29,doomben,1640,soft,99.90777777777777
30,doomben,1640,heavy,100.455
31,doomben,1650,good,99.87714285714286
32,doomben,1650,soft,101.05666666666667
33,doomben,1650,heavy,101.11
34,doomben,2060,good,128.60666666666665
35,doomben,2060,soft,
36,doomben,2060,heavy,
37,doomben,2200,good,135.0475
38,doomben,2200,soft,137.54
39,doomben,2200,heavy,139.67000000000002
40,doomben,2020,good,
41,doomben,2020,soft,125.66
42,doomben,2020,heavy,
43,doomben,1615,good,97.27
44,doomben,1615,soft,97.62
45,doomben,1615,heavy,99.95
46,doomben,2040,good,125.60499999999999
47,doomben,2040,soft,128.885
48,doomben,2040,heavy,
49,doomben,1630,good,
50,doomben,1630,soft,100.35
51,doomben,1630,heavy,103.185
52,doomben,2030,good,
53,doomben,2030,soft,127.025
54,doomben,2030,heavy,128.92
55,doomben,2050,good,126.75
56,doomben,2050,soft,
